benchmark,task,method,noise_rate,repetition,corrupted_selected_labels,classes_with_target_support,mean_cosine_to_oracle_target_prototype,target_labels_used_only_for_noise_control_and_posthoc_diagnostics,accuracy,balanced_accuracy
officehome,P2C,without_source_fusion,0.2,0,472,65,0.9828454256057739,True,66.89576174112256,66.42083281900486
officehome,P2C,source_anchored,0.2,1,472,65,0.9830929040908813,True,67.97250859106529,67.23526179184145
officehome,P2C,without_source_fusion,0.2,1,472,65,0.9830929040908813,True,66.94158075601374,66.46109513956485
officehome,P2C,source_anchored,0.2,2,472,65,0.9826390743255615,True,67.90378006872852,67.1339844130199
officehome,P2C,without_source_fusion,0.2,2,472,65,0.9826390743255615,True,66.73539518900343,66.21864603022111
officehome,P2C,source_anchored,0.2,3,472,65,0.9820067286491394,True,67.92668957617411,67.1761759501469
officehome,P2C,without_source_fusion,0.2,3,472,65,0.9820067286491394,True,66.64375715922107,66.08191821489817
officehome,P2C,source_anchored,0.2,4,472,65,0.9835424423217773,True,67.88087056128293,67.11822755108894
officehome,P2C,without_source_fusion,0.2,4,472,65,0.9835424423217773,True,66.8041237113402,66.31513494706974
officehome,P2C,source_anchored,0.3,0,707,65,0.9819182753562927,True,68.04123711340206,67.29252930256298
officehome,P2C,without_source_fusion,0.3,0,707,65,0.9819182753562927,True,66.68957617411225,66.15537255533006
officehome,P2C,source_anchored,0.3,1,707,65,0.9804468154907227,True,67.85796105383734,67.09154169782006
officehome,P2C,without_source_fusion,0.3,1,707,65,0.9804468154907227,True,66.71248568155784,66.16170618557803
officehome,P2C,source_anchored,0.3,2,707,65,0.9807561635971069,True,68.01832760595647,67.28453121426358
officehome,P2C,without_source_fusion,0.3,2,707,65,0.9807561635971069,True,66.64375715922107,66.11640132359193
officehome,P2C,source_anchored,0.3,3,707,65,0.981701672077179,True,67.88087056128293,67.17096445294261
officehome,P2C,without_source_fusion,0.3,3,707,65,0.981701672077179,True,66.75830469644902,66.289437983366
officehome,P2C,source_anchored,0.3,4,707,65,0.9808971881866455,True,67.90378006872852,67.1132876889828
officehome,P2C,without_source_fusion,0.3,4,707,65,0.9808971881866455,True,66.7812142038946,66.27953039887686
officehome,P2C,source_anchored,0.4,0,943,65,0.9789925217628479,True,67.85796105383734,67.12268032152812
officehome,P2C,without_source_fusion,0.4,0,943,65,0.9789925217628479,True,66.52920962199312,65.99092587022953
officehome,P2C,source_anchored,0.4,1,943,65,0.9779064655303955,True,67.85796105383734,67.08229064717747
officehome,P2C,without_source_fusion,0.4,1,943,65,0.9779064655303955,True,66.64375715922107,66.14942376954144
officehome,P2C,source_anchored,0.4,2,943,65,0.9785456657409668,True,67.85796105383734,67.07386069294034
officehome,P2C,without_source_fusion,0.4,2,943,65,0.9785456657409668,True,66.62084765177548,66.05661532735108
officehome,P2C,source_anchored,0.4,3,943,65,0.9786314964294434,True,67.90378006872852,67.1808796444466
officehome,P2C,without_source_fusion,0.4,3,943,65,0.9786314964294434,True,66.5750286368843,66.03111962149327
officehome,P2C,source_anchored,0.4,4,943,65,0.9786117672920227,True,67.83505154639175,67.08256299362395
officehome,P2C,without_source_fusion,0.4,4,943,65,0.9786117672920227,True,66.55211912943871,66.02197123350466
officehome,P2C,source_anchored,0.5,0,1179,65,0.9755118489265442,True,67.90378006872852,67.12781407666188
officehome,P2C,without_source_fusion,0.5,0,1179,65,0.9755118489265442,True,66.50630011454753,65.99220625492013
officehome,P2C,source_anchored,0.5,1,1179,65,0.9741513133049011,True,67.76632302405498,67.0455964844827
officehome,P2C,without_source_fusion,0.5,1,1179,65,0.9741513133049011,True,66.52920962199312,65.9995985548506
officehome,P2C,source_anchored,0.5,2,1179,65,0.9753547310829163,True,67.92668957617411,67.1234981940857
officehome,P2C,without_source_fusion,0.5,2,1179,65,0.9753547310829163,True,66.59793814432989,66.05141640913924
officehome,P2C,source_anchored,0.5,3,1179,65,0.9741813540458679,True,67.92668957617411,67.17172073397727
officehome,P2C,without_source_fusion,0.5,3,1179,65,0.9741813540458679,True,66.50630011454753,66.01632958151424
officehome,P2C,source_anchored,0.5,4,1179,65,0.9739038348197937,True,67.90378006872852,67.14530323248424
officehome,P2C,without_source_fusion,0.5,4,1179,65,0.9739038348197937,True,66.55211912943871,66.04096273503527
officehome,P2R,source_anchored,0.0,0,0,65,0.992374837398529,True,89.18980950195088,87.3658113576147
officehome,P2R,without_source_fusion,0.0,0,0,65,0.992374837398529,True,88.34060133119118,86.46515533961714
officehome,P2R,source_anchored,0.0,1,0,65,0.992374837398529,True,89.18980950195088,87.3658113576147
officehome,P2R,without_source_fusion,0.0,1,0,65,0.992374837398529,True,88.34060133119118,86.46515533961714
officehome,P2R,source_anchored,0.0,2,0,65,0.992374837398529,True,89.18980950195088,87.3658113576147
officehome,P2R,without_source_fusion,0.0,2,0,65,0.992374837398529,True,88.34060133119118,86.46515533961714
officehome,P2R,source_anchored,0.0,3,0,65,0.992374837398529,True,89.18980950195088,87.3658113576147
officehome,P2R,without_source_fusion,0.0,3,0,65,0.992374837398529,True,88.34060133119118,86.46515533961714
officehome,P2R,source_anchored,0.0,4,0,65,0.992374837398529,True,89.18980950195088,87.3658113576147
officehome,P2R,without_source_fusion,0.0,4,0,65,0.992374837398529,True,88.34060133119118,86.46515533961714
officehome,P2R,source_anchored,0.1,0,366,65,0.9923660159111023,True,89.0980032132201,87.28304950666228
officehome,P2R,without_source_fusion,0.1,0,366,65,0.9923660159111023,True,88.22584347027771,86.33928315224635
officehome,P2R,source_anchored,0.1,1,366,65,0.9916815161705017,True,89.1209547854028,87.2875387530263
officehome,P2R,without_source_fusion,0.1,1,366,65,0.9916815161705017,True,88.22584347027771,86.322945836925
officehome,P2R,source_anchored,0.1,2,366,65,0.9920774102210999,True,89.0750516410374,87.24315741149584
officehome,P2R,without_source_fusion,0.1,2,366,65,0.9920774102210999,True,88.2946981868258,86.40401135539625
officehome,P2R,source_anchored,0.1,3,366,65,0.9921159148216248,True,89.1439063575855,87.32138727086407
officehome,P2R,without_source_fusion,0.1,3,366,65,0.9921159148216248,True,88.2487950424604,86.37176951957434
officehome,P2R,source_anchored,0.1,4,366,65,0.9922742247581482,True,89.1209547854028,87.29415331263787
officehome,P2R,without_source_fusion,0.1,4,366,65,0.9922742247581482,True,88.2487950424604,86.35253163574156
officehome,P2R,source_anchored,0.2,0,733,65,0.9890745878219604,True,89.1209547854028,87.23928211343839
officehome,P2R,without_source_fusion,0.2,0,733,65,0.9890745878219604,True,88.17994032591233,86.27754854528997
officehome,P2R,source_anchored,0.2,1,733,65,0.9890602827072144,True,89.0980032132201,87.2726145647275
officehome,P2R,without_source_fusion,0.2,1,733,65,0.9890602827072144,True,88.13403718154693,86.22425875356811
officehome,P2R,source_anchored,0.2,2,733,65,0.9887864589691162,True,89.0980032132201,87.2076239630218
officehome,P2R,without_source_fusion,0.2,2,733,65,0.9887864589691162,True,88.13403718154693,86.21995522783006
officehome,P2R,source_anchored,0.2,3,733,65,0.988967776298523,True,89.1439063575855,87.29555269022973
officehome,P2R,without_source_fusion,0.2,3,733,65,0.988967776298523,True,88.15698875372962,86.25049361143664
officehome,P2R,source_anchored,0.2,4,733,65,0.9891965389251709,True,89.0980032132201,87.24264297114237
officehome,P2R,without_source_fusion,0.2,4,733,65,0.9891965389251709,True,88.27174661464309,86.39558095457745
officehome,P2R,source_anchored,0.3,0,1099,65,0.9839739799499512,True,89.1209547854028,87.28994515060616
officehome,P2R,without_source_fusion,0.3,0,1099,65,0.9839739799499512,True,88.11108560936424,86.18916571368767
officehome,P2R,source_anchored,0.3,1,1099,65,0.9833102226257324,True,89.16685792976818,87.34243075717579
officehome,P2R,without_source_fusion,0.3,1,1099,65,0.9833102226257324,True,88.13403718154693,86.21049683132658
officehome,P2R,source_anchored,0.3,2,1099,65,0.9835115671157837,True,89.0980032132201,87.26704547318556
officehome,P2R,without_source_fusion,0.3,2,1099,65,0.9835115671157837,True,88.11108560936424,86.19059452589624
officehome,P2R,source_anchored,0.3,3,1099,65,0.9831169247627258,True,89.1209547854028,87.26119308459197
officehome,P2R,without_source_fusion,0.3,3,1099,65,0.9831169247627258,True,88.06518246499884,86.14280800589482
officehome,P2R,source_anchored,0.3,4,1099,65,0.9832250475883484,True,88.98324535230662,87.08772588210127
officehome,P2R,without_source_fusion,0.3,4,1099,65,0.9832250475883484,True,88.08813403718155,86.15532130982521
officehome,P2R,source_anchored,0.4,0,1466,65,0.9752781391143799,True,89.0750516410374,87.2029069660683
officehome,P2R,without_source_fusion,0.4,0,1466,65,0.9752781391143799,True,88.11108560936424,86.19313460684104
officehome,P2R,source_anchored,0.4,1,1466,65,0.9753232598304749,True,89.0750516410374,87.15773517721249
officehome,P2R,without_source_fusion,0.4,1,1466,65,0.9753232598304749,True,88.11108560936424,86.18344816080032
officehome,P2R,source_anchored,0.4,2,1466,65,0.9760388731956482,True,89.1209547854028,87.2843549298692
officehome,P2R,without_source_fusion,0.4,2,1466,65,0.9760388731956482,True,88.13403718154693,86.21597821196393
officehome,P2R,source_anchored,0.4,3,1466,65,0.9745811223983765,True,89.00619692448932,87.0939656837524
officehome,P2R,without_source_fusion,0.4,3,1466,65,0.9745811223983765,True,88.11108560936424,86.20097119710104
officehome,P2R,source_anchored,0.4,4,1466,65,0.9749186635017395,True,88.96029378012393,87.03702752387306
officehome,P2R,without_source_fusion,0.4,4,1466,65,0.9749186635017395,True,88.13403718154693,86.21456220782261
officehome,P2R,source_anchored,0.5,0,1832,65,0.9652424454689026,True,88.98324535230662,87.06568766680813
officehome,P2R,without_source_fusion,0.5,0,1832,65,0.9652424454689026,True,88.13403718154693,86.20815750182841
officehome,P2R,source_anchored,0.5,1,1832,65,0.9649494290351868,True,89.00619692448932,87.1145312061202
officehome,P2R,without_source_fusion,0.5,1,1832,65,0.9649494290351868,True,88.04223089281615,86.11255476369175
officehome,P2R,source_anchored,0.5,2,1832,65,0.9662232995033264,True,89.0980032132201,87.25371610594627
officehome,P2R,without_source_fusion,0.5,2,1832,65,0.9662232995033264,True,88.13403718154693,86.21352232243342
officehome,P2R,source_anchored,0.5,3,1832,65,0.9640650153160095,True,88.96029378012393,87.05504342537607
officehome,P2R,without_source_fusion,0.5,3,1832,65,0.9640650153160095,True,88.08813403718155,86.17711059391078
officehome,P2R,source_anchored,0.5,4,1832,65,0.9654350280761719,True,88.96029378012393,87.01301130822021
officehome,P2R,without_source_fusion,0.5,4,1832,65,0.9654350280761719,True,88.06518246499884,86.12219746056628
officehome,R2A,source_anchored,0.0,0,0,64,0.9683553576469421,True,79.48084054388134,75.28909710719086
officehome,R2A,without_source_fusion,0.0,0,0,64,0.9670864343643188,True,79.15121549237742,74.95412765165207
officehome,R2A,source_anchored,0.0,1,0,64,0.9683553576469421,True,79.48084054388134,75.28909710719086
officehome,R2A,without_source_fusion,0.0,1,0,64,0.9670864343643188,True,79.15121549237742,74.95412765165207
officehome,R2A,source_anchored,0.0,2,0,64,0.9683553576469421,True,79.48084054388134,75.28909710719086
officehome,R2A,without_source_fusion,0.0,2,0,64,0.9670864343643188,True,79.15121549237742,74.95412765165207
officehome,R2A,source_anchored,0.0,3,0,64,0.9683553576469421,True,79.48084054388134,75.28909710719086
officehome,R2A,without_source_fusion,0.0,3,0,64,0.9670864343643188,True,79.15121549237742,74.95412765165207
officehome,R2A,source_anchored,0.0,4,0,64,0.9683553576469421,True,79.48084054388134,75.28909710719086
officehome,R2A,without_source_fusion,0.0,4,0,64,0.9670864343643188,True,79.15121549237742,74.95412765165207
officehome,R2A,source_anchored,0.1,0,169,64,0.9676443934440613,True,79.48084054388134,75.3708301889239
officehome,R2A,without_source_fusion,0.1,0,169,64,0.966375470161438,True,79.48084054388134,75.24097898892357
officehome,R2A,source_anchored,0.1,1,169,65,0.9748574495315552,True,79.43963741244335,75.38364541602486
officehome,R2A,without_source_fusion,0.1,1,169,65,0.9748574495315552,True,79.23362175525341,75.08141702894146
officehome,R2A,source_anchored,0.1,2,169,65,0.9764869809150696,True,79.52204367531932,75.4761719371228
officehome,R2A,without_source_fusion,0.1,2,169,65,0.9764869809150696,True,79.35723114956737,75.25385173709046
officehome,R2A,source_anchored,0.1,3,169,65,0.9736731052398682,True,79.39843428100536,75.30505733743678
officehome,R2A,without_source_fusion,0.1,3,169,65,0.9736731052398682,True,79.35723114956737,75.20695849813617
officehome,R2A,source_anchored,0.1,4,169,65,0.9746478796005249,True,79.39843428100536,75.2628699765681
officehome,R2A,without_source_fusion,0.1,4,169,65,0.9746478796005249,True,79.02760609806346,74.85139704892147
officehome,R2A,source_anchored,0.2,0,337,65,0.9695431590080261,True,79.23362175525341,75.23225574289606
officehome,R2A,without_source_fusion,0.2,0,337,65,0.9695431590080261,True,79.06880922950144,74.9440237204955
officehome,R2A,source_anchored,0.2,1,337,65,0.9694744348526001,True,79.39843428100536,75.3768888875292
officehome,R2A,without_source_fusion,0.2,1,337,65,0.9694744348526001,True,78.86279357231149,74.7199183255934
officehome,R2A,source_anchored,0.2,2,337,65,0.9706586003303528,True,79.52204367531932,75.56608478479963
officehome,R2A,without_source_fusion,0.2,2,337,65,0.9706586003303528,True,78.94519983518748,74.6953064075367
officehome,R2A,source_anchored,0.2,3,337,65,0.9709908366203308,True,79.48084054388134,75.54226457464401
officehome,R2A,without_source_fusion,0.2,3,337,65,0.9709908366203308,True,79.31602801812939,75.11241707464738
officehome,R2A,source_anchored,0.2,4,337,65,0.9694766402244568,True,79.39843428100536,75.35445100794847
officehome,R2A,without_source_fusion,0.2,4,337,65,0.9694766402244568,True,79.19241862381541,75.08041837159604
officehome,R2A,source_anchored,0.3,0,506,65,0.9684013724327087,True,79.6044499381953,75.53345982981443
officehome,R2A,without_source_fusion,0.3,0,506,65,0.9684013724327087,True,79.31602801812939,75.16576765055434
officehome,R2A,source_anchored,0.3,1,506,65,0.9656083583831787,True,79.43963741244335,75.47438398502429
officehome,R2A,without_source_fusion,0.3,1,506,65,0.9656083583831787,True,79.19241862381541,75.01062705180472
officehome,R2A,source_anchored,0.3,2,506,65,0.9666696786880493,True,79.48084054388134,75.5381020704815
officehome,R2A,without_source_fusion,0.3,2,506,65,0.9666696786880493,True,79.19241862381541,75.02375281493049
officehome,R2A,source_anchored,0.3,3,506,65,0.9653537273406982,True,79.27482488669139,75.29425252228414
officehome,R2A,without_source_fusion,0.3,3,506,65,0.9653537273406982,True,79.15121549237742,75.11193913841093
officehome,R2A,source_anchored,0.3,4,506,65,0.9655088186264038,True,79.39843428100536,75.33974085038116
officehome,R2A,without_source_fusion,0.3,4,506,65,0.9655088186264038,True,79.15121549237742,75.10090970059801
officehome,R2A,source_anchored,0.4,0,674,65,0.9603307843208313,True,79.48084054388134,75.56165178968341
officehome,R2A,without_source_fusion,0.4,0,674,65,0.9603307843208313,True,79.19241862381541,75.18636179178095
officehome,R2A,source_anchored,0.4,1,674,65,0.9587167501449585,True,79.43963741244335,75.50944416294162
officehome,R2A,without_source_fusion,0.4,1,674,65,0.9587167501449585,True,79.11001236093944,75.04072516726869
officehome,R2A,source_anchored,0.4,2,674,65,0.9590570330619812,True,79.35723114956737,75.35909451259198
officehome,R2A,without_source_fusion,0.4,2,674,65,0.9590570330619812,True,78.94519983518748,74.74438494987584
officehome,R2A,source_anchored,0.4,3,674,65,0.9596920013427734,True,79.39843428100536,75.44032545096577
officehome,R2A,without_source_fusion,0.4,3,674,65,0.9596920013427734,True,79.27482488669139,75.26510083888721
officehome,R2A,source_anchored,0.4,4,674,65,0.9586120843887329,True,79.31602801812939,75.34051785115817
officehome,R2A,without_source_fusion,0.4,4,674,65,0.9586120843887329,True,79.23362175525341,75.19890806903312
officehome,R2A,source_anchored,0.5,0,843,65,0.949938952922821,True,79.39843428100536,75.40240627329501
officehome,R2A,without_source_fusion,0.5,0,843,65,0.949938952922821,True,79.06880922950144,74.95290699408467
officehome,R2A,source_anchored,0.5,1,843,65,0.9491692185401917,True,79.27482488669139,75.2252008010585
officehome,R2A,without_source_fusion,0.5,1,843,65,0.9491692185401917,True,79.02760609806346,74.89965469083236
officehome,R2A,source_anchored,0.5,2,843,65,0.9497130513191223,True,79.27482488669139,75.26715884301655
officehome,R2A,without_source_fusion,0.5,2,843,65,0.9497130513191223,True,79.02760609806346,74.81080858154952
officehome,R2A,source_anchored,0.5,3,843,65,0.9512647390365601,True,79.27482488669139,75.31078188663959
officehome,R2A,without_source_fusion,0.5,3,843,65,0.9512647390365601,True,78.90399670374948,74.77996960375597
officehome,R2A,source_anchored,0.5,4,843,65,0.9477792382240295,True,79.56324680675732,75.4693534737826
officehome,R2A,without_source_fusion,0.5,4,843,65,0.9477792382240295,True,78.98640296662546,74.820628387708
officehome,R2C,source_anchored,0.0,0,0,65,0.9762459397315979,True,67.0103092783505,66.36983430640659
officehome,R2C,without_source_fusion,0.0,0,0,65,0.9762459397315979,True,66.82703321878579,66.32371333326167
officehome,R2C,source_anchored,0.0,1,0,65,0.9762459397315979,True,67.0103092783505,66.36983430640659
officehome,R2C,without_source_fusion,0.0,1,0,65,0.9762459397315979,True,66.82703321878579,66.32371333326167
officehome,R2C,source_anchored,0.0,2,0,65,0.9762459397315979,True,67.0103092783505,66.36983430640659
officehome,R2C,without_source_fusion,0.0,2,0,65,0.9762459397315979,True,66.82703321878579,66.32371333326167
officehome,R2C,source_anchored,0.0,3,0,65,0.9762459397315979,True,67.0103092783505,66.36983430640659
officehome,R2C,without_source_fusion,0.0,3,0,65,0.9762459397315979,True,66.82703321878579,66.32371333326167
officehome,R2C,source_anchored,0.0,4,0,65,0.9762459397315979,True,67.0103092783505,66.36983430640659
officehome,R2C,without_source_fusion,0.0,4,0,65,0.9762459397315979,True,66.82703321878579,66.32371333326167
officehome,R2C,source_anchored,0.1,0,237,65,0.9815660715103149,True,67.05612829324168,66.40473605749796
officehome,R2C,without_source_fusion,0.1,0,237,65,0.9815660715103149,True,66.89576174112256,66.40435851879685
officehome,R2C,source_anchored,0.1,1,237,65,0.9822790026664734,True,67.05612829324168,66.38181453457643
officehome,R2C,without_source_fusion,0.1,1,237,65,0.9822790026664734,True,66.94158075601374,66.45606024307864
officehome,R2C,source_anchored,0.1,2,237,65,0.9816487431526184,True,67.07903780068727,66.42851783127973
officehome,R2C,without_source_fusion,0.1,2,237,65,0.9816487431526184,True,66.94158075601374,66.49989679783839
officehome,R2C,source_anchored,0.1,3,237,65,0.9814414978027344,True,66.91867124856815,66.2732177650532
officehome,R2C,without_source_fusion,0.1,3,237,65,0.9814414978027344,True,66.82703321878579,66.35786076226718
officehome,R2C,source_anchored,0.1,4,237,65,0.980729877948761,True,66.91867124856815,66.30612881535556
officehome,R2C,without_source_fusion,0.1,4,237,65,0.980729877948761,True,66.84994272623138,66.38845134904354
officehome,R2C,source_anchored,0.2,0,475,65,0.9822339415550232,True,67.05612829324168,66.38922086010139
officehome,R2C,without_source_fusion,0.2,0,475,65,0.9822339415550232,True,66.66666666666666,66.17031581553626
officehome,R2C,source_anchored,0.2,1,475,65,0.9823471307754517,True,67.07903780068727,66.4840901392804
officehome,R2C,without_source_fusion,0.2,1,475,65,0.9823471307754517,True,66.84994272623138,66.43630331562612
officehome,R2C,source_anchored,0.2,2,475,65,0.982560932636261,True,67.0103092783505,66.35151874341109
officehome,R2C,without_source_fusion,0.2,2,475,65,0.982560932636261,True,66.73539518900343,66.22992414180874
officehome,R2C,source_anchored,0.2,3,475,65,0.9827350378036499,True,67.10194730813286,66.48751142832695
officehome,R2C,without_source_fusion,0.2,3,475,65,0.9827350378036499,True,66.7812142038946,66.32087302662205
officehome,R2C,source_anchored,0.2,4,475,65,0.9815018177032471,True,67.21649484536083,66.51371053238186
officehome,R2C,without_source_fusion,0.2,4,475,65,0.9815018177032471,True,66.71248568155784,66.18217774478585
officehome,R2C,source_anchored,0.3,0,712,65,0.9810850620269775,True,67.05612829324168,66.38714368175715
officehome,R2C,without_source_fusion,0.3,0,712,65,0.9810850620269775,True,66.66666666666666,66.20776993691227
officehome,R2C,source_anchored,0.3,1,712,65,0.9814983606338501,True,67.0332187857961,66.36488463312733
officehome,R2C,without_source_fusion,0.3,1,712,65,0.9814983606338501,True,66.82703321878579,66.33248430300594
officehome,R2C,source_anchored,0.3,2,712,65,0.9813794493675232,True,67.05612829324168,66.35977566607197
officehome,R2C,without_source_fusion,0.3,2,712,65,0.9813794493675232,True,66.73539518900343,66.25119217328735
officehome,R2C,source_anchored,0.3,3,712,65,0.9809179902076721,True,66.91867124856815,66.26773548414025
officehome,R2C,without_source_fusion,0.3,3,712,65,0.9809179902076721,True,66.66666666666666,66.16207183607992
officehome,R2C,source_anchored,0.3,4,712,65,0.9817160367965698,True,67.0103092783505,66.37908728640352
officehome,R2C,without_source_fusion,0.3,4,712,65,0.9817160367965698,True,66.8041237113402,66.29317820449752
officehome,R2C,source_anchored,0.4,0,949,65,0.9786701202392578,True,67.05612829324168,66.36978781950398
officehome,R2C,without_source_fusion,0.4,0,949,65,0.9786701202392578,True,66.75830469644902,66.22294892299946
officehome,R2C,source_anchored,0.4,1,949,65,0.9781931638717651,True,66.94158075601374,66.29806230912241
officehome,R2C,without_source_fusion,0.4,1,949,65,0.9781931638717651,True,66.59793814432989,66.059469110455
officehome,R2C,source_anchored,0.4,2,949,65,0.9790312051773071,True,67.0103092783505,66.34733695535742
officehome,R2C,without_source_fusion,0.4,2,949,65,0.9790312051773071,True,66.75830469644902,66.2698935040788
officehome,R2C,source_anchored,0.4,3,949,65,0.97835773229599,True,67.14776632302404,66.44306677110221
officehome,R2C,without_source_fusion,0.4,3,949,65,0.97835773229599,True,66.64375715922107,66.15621810823946
officehome,R2C,source_anchored,0.4,4,949,65,0.9785811901092529,True,66.98739977090491,66.34591205967021
officehome,R2C,without_source_fusion,0.4,4,949,65,0.9785811901092529,True,66.73539518900343,66.21151858626791
officehome,R2C,source_anchored,0.5,0,1186,65,0.9748930335044861,True,67.0103092783505,66.38133982215534
officehome,R2C,without_source_fusion,0.5,0,1186,65,0.9748930335044861,True,66.66666666666666,66.16196952057714
officehome,R2C,source_anchored,0.5,1,1186,65,0.9760051965713501,True,66.94158075601374,66.25055044150838
officehome,R2C,without_source_fusion,0.5,1,1186,65,0.9760051965713501,True,66.73539518900343,66.21588623038683
officehome,R2C,source_anchored,0.5,2,1186,65,0.9742202162742615,True,67.0332187857961,66.34058485698961
officehome,R2C,without_source_fusion,0.5,2,1186,65,0.9742202162742615,True,66.5750286368843,66.00987917150334
officehome,R2C,source_anchored,0.5,3,1186,65,0.9735053777694702,True,66.91867124856815,66.22958723161723
officehome,R2C,without_source_fusion,0.5,3,1186,65,0.9735053777694702,True,66.48339060710194,65.95370127561749
officehome,R2C,source_anchored,0.5,4,1186,65,0.9749307036399841,True,66.89576174112256,66.21889014260086
officehome,R2C,without_source_fusion,0.5,4,1186,65,0.9749307036399841,True,66.52920962199312,66.01942083496785
officehome,R2P,source_anchored,0.0,0,0,64,0.9857497215270996,True,88.28564992115341,87.62384824125252
officehome,R2P,without_source_fusion,0.0,0,0,64,0.9843396544456482,True,87.76751520612751,87.12052373167198
officehome,R2P,source_anchored,0.0,1,0,64,0.9857497215270996,True,88.28564992115341,87.62384824125252
officehome,R2P,without_source_fusion,0.0,1,0,64,0.9843396544456482,True,87.76751520612751,87.12052373167198
officehome,R2P,source_anchored,0.0,2,0,64,0.9857497215270996,True,88.28564992115341,87.62384824125252
officehome,R2P,without_source_fusion,0.0,2,0,64,0.9843396544456482,True,87.76751520612751,87.12052373167198
officehome,R2P,source_anchored,0.0,3,0,64,0.9857497215270996,True,88.28564992115341,87.62384824125252
officehome,R2P,without_source_fusion,0.0,3,0,64,0.9843396544456482,True,87.76751520612751,87.12052373167198
officehome,R2P,source_anchored,0.0,4,0,64,0.9857497215270996,True,88.28564992115341,87.62384824125252
officehome,R2P,without_source_fusion,0.0,4,0,64,0.9843396544456482,True,87.76751520612751,87.12052373167198
officehome,R2P,source_anchored,0.1,0,374,65,0.9897041916847229,True,88.26312232484794,87.60859808430195
officehome,R2P,without_source_fusion,0.1,0,374,65,0.9897041916847229,True,87.72246001351655,87.03847477956397
officehome,R2P,source_anchored,0.1,1,374,65,0.9905016422271729,True,88.19553953593152,87.50709404708428
officehome,R2P,without_source_fusion,0.1,1,374,65,0.9905016422271729,True,87.69993241721107,87.04329970374373
officehome,R2P,source_anchored,0.1,2,374,65,0.9920011162757874,True,88.17301193962605,87.51262412208095
officehome,R2P,without_source_fusion,0.1,2,374,65,0.9920011162757874,True,87.69993241721107,87.03672508178451
officehome,R2P,source_anchored,0.1,3,374,65,0.992611825466156,True,88.24059472854246,87.54839267960493
officehome,R2P,without_source_fusion,0.1,3,374,65,0.992611825466156,True,87.74498760982203,87.07548757125122
officehome,R2P,source_anchored,0.1,4,374,65,0.9915664792060852,True,88.21806713223698,87.52702515823742
officehome,R2P,without_source_fusion,0.1,4,374,65,0.9915664792060852,True,87.76751520612751,87.09356827485907
officehome,R2P,source_anchored,0.2,0,749,65,0.98833829164505,True,88.17301193962605,87.49566896423063
officehome,R2P,without_source_fusion,0.2,0,749,65,0.98833829164505,True,87.72246001351655,87.04381677440334
officehome,R2P,source_anchored,0.2,1,749,65,0.9883949756622314,True,88.12795674701509,87.45682251142188
officehome,R2P,without_source_fusion,0.2,1,749,65,0.9883949756622314,True,87.65487722460014,86.97638398918535
officehome,R2P,source_anchored,0.2,2,749,65,0.9886151552200317,True,88.19553953593152,87.50419909257641
officehome,R2P,without_source_fusion,0.2,2,749,65,0.9886151552200317,True,87.72246001351655,87.05381909887852
officehome,R2P,source_anchored,0.2,3,749,65,0.9876408576965332,True,88.15048434332057,87.45541531107375
officehome,R2P,without_source_fusion,0.2,3,749,65,0.9876408576965332,True,87.69993241721107,87.00708626182309
officehome,R2P,source_anchored,0.2,4,749,65,0.9883400797843933,True,88.08290155440415,87.39641338110408
officehome,R2P,without_source_fusion,0.2,4,749,65,0.9883400797843933,True,87.74498760982203,87.05767600844261
officehome,R2P,source_anchored,0.3,0,1123,65,0.9816712737083435,True,88.10542915070963,87.42968847774324
officehome,R2P,without_source_fusion,0.3,0,1123,65,0.9816712737083435,True,87.69993241721107,87.02601178074862
officehome,R2P,source_anchored,0.3,1,1123,65,0.9819959402084351,True,88.06037395809867,87.38130290051889
officehome,R2P,without_source_fusion,0.3,1,1123,65,0.9819959402084351,True,87.72246001351655,87.04381677440334
officehome,R2P,source_anchored,0.3,2,1123,65,0.9815348386764526,True,88.12795674701509,87.45236562138811
officehome,R2P,without_source_fusion,0.3,2,1123,65,0.9815348386764526,True,87.69993241721107,87.01110929719552
officehome,R2P,source_anchored,0.3,3,1123,65,0.981267511844635,True,88.06037395809867,87.40377174214908
officehome,R2P,without_source_fusion,0.3,3,1123,65,0.981267511844635,True,87.60982203198918,86.93553750347347
officehome,R2P,source_anchored,0.3,4,1123,65,0.9818835854530334,True,88.15048434332057,87.4537502420418
officehome,R2P,without_source_fusion,0.3,4,1123,65,0.9818835854530334,True,87.72246001351655,87.06250093262238
officehome,R2P,source_anchored,0.4,0,1498,65,0.9732822179794312,True,88.06037395809867,87.38130290051889
officehome,R2P,without_source_fusion,0.4,0,1498,65,0.9732822179794312,True,87.65487722460014,86.98869520335285
officehome,R2P,source_anchored,0.4,1,1498,65,0.9738483428955078,True,88.01531876548772,87.3126834848241
officehome,R2P,without_source_fusion,0.4,1,1498,65,0.9738483428955078,True,87.65487722460014,86.96313144987566
officehome,R2P,source_anchored,0.4,2,1498,65,0.9733775854110718,True,88.12795674701509,87.42900653557193
officehome,R2P,without_source_fusion,0.4,2,1498,65,0.9733775854110718,True,87.65487722460014,86.9889611157868
officehome,R2P,source_anchored,0.4,3,1498,65,0.9724591374397278,True,87.99279116918225,87.28786958904246
